price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,price24,price25,price26,price27,price28,price29,price30,low_media,low_media_iter2,low_media_iter3,low_delta,high_media,high_media_iter2,high_media_iter3,high_delta,subida_exa,subida_exa_index
31865.72,31840.06,31950.04,31994.15,31974.94,31985.87,31908.03,31908.3,31865.01,31878.55,31873.21,31845.04,31790.87,31815.96,31693.53,31676.56,31619.03,31691.95,31653.51,31628.52,31667.42,31647.99,31553,31592.33,31640.5,31576.24,31593.06,31591.71,31599.55,31576.85,31771.9,31835.5,31865,31650.1,32173.9,32067,31999.3,32114,1,1
31992.67,31852.33,31857.1,31814.32,31867.09,31857.82,31880.45,31879.66,31895.05,31908.81,31886.36,31896.75,31913.38,32040.8,32037.09,31985.98,31934.89,31765.27,31694.18,31669.63,31719.18,31700,31731.86,31804.88,31773.47,31753.38,31765.04,31766.88,31796.95,31727.26,31697.2,31810,31890.4,31959.2,32252.7,32187.7,32139.2,32396.8,1,1
31540.01,31617.93,31637.71,31607.65,31620.54,31650.43,31532.58,31564.07,31634.65,31688.79,31684.2,31630.07,31663.53,31613.95,31548.01,31499.04,31555.06,31627.11,31539.08,31489.74,31536.38,31545.28,31469.55,31356.77,31338.32,31249.61,31324.74,31264.29,31296.94,31368.94,31496.7,31528.4,31541.9,31481.4,32071.2,31999.6,31957.9,31931,1,0
31298.79,31232.96,31278.35,31220.32,31252.86,31445.48,31335.8,31387.12,31399.36,31436.71,31427.58,31460.67,31519.84,31500,31477.31,31571.36,31596.46,31558.37,31541.18,31524.33,31582.99,31623.8,31584.65,31547.31,31548.37,31516.9,31427.12,31428.39,31423.81,31489.36,31284.7,31323.4,31344,31319.7,31914.5,31820.9,31761.1,31768.1,1,0
31670.46,31681.36,31688.76,31720.71,31691.71,31702.84,31705.94,31588.2,31495.05,31524.73,31522.41,31546.12,31543.35,31564.98,31545.01,31620.18,31557.38,31445.26,31501.41,31589.29,31581.03,31563.85,31550,31520.28,31459.1,31427.77,31415.46,31417.97,31440.75,31451.5,31587.5,31632.4,31653,31269.6,32002.6,31946,31904.9,31720.9,1,7
31467.09,31404.64,31335.61,31268.49,31285.85,31312.89,31232.89,31194.52,31178.2,31200.8,31202.51,31186.33,31036.51,31038.79,30860.52,30916.22,30891.03,31026.89,31156.27,31150.01,31220.7,31201.06,31323.36,31303.51,31322.23,31310.13,31269.77,31240,31257.73,31334.27,31352.2,31396.7,31416.4,31439.8,31961.2,31870.1,31818.3,31885.5,1,1
31982.02,31959.31,31967.31,31899.99,31960.25,31908.81,31870.55,31880.83,31938.81,31933.46,31914.34,31926.19,31947.64,31932.61,31946.95,31935.32,31913.9,31935.68,31908.99,31929.24,31932.51,31961.36,31962.41,31912.49,31884.27,31917.01,32014.67,31976.4,31986.99,32059.99,31861.8,31932.3,31978.2,32000.7,32223.1,32132.7,32104.7,32437.6,1,1
32752.09,32694.47,32622.32,32592.52,32648.76,32592.2,32547.06,32558.56,32554.63,32585.47,32632.74,32615.36,32565.12,32552.92,32560.52,32569.98,32570.16,32540.34,32515.71,32570.22,32582.74,32541.37,32566.58,32558.85,32566.12,32539,32514.57,32510.61,32467.77,32540.99,32218.9,32500.6,32641.3,32628.1,32900.2,32846.1,32816.5,33049.8,1,2
32421.24,32434.87,32366.48,32320.02,32275.44,32331.6,32291.55,32262.48,32242.02,32346.09,32250.03,32277.79,32297.72,32236.03,32269.37,32309.86,32256.09,32243.5,32272.68,32269.36,32294.29,32265.5,32279.43,32273.31,32290,32257.99,32275.56,32294.47,32298.54,32381.04,32309.4,32423,32476.7,32570.7,32895.9,32825,32780,32988.7,1,0
32422.33,32344.3,32302.49,32273.67,32295.87,32265.44,32089.13,31994.86,31964.22,31940.13,32033.66,32012.48,32021.01,32068.69,32069.78,32084.99,32121.95,32055.95,32077.72,32111.48,32115.95,32061.91,31969.18,31959.69,32085.63,32125.76,32174.5,32175.1,32335.7,32367.16,32192.8,32297.5,32341.1,32348.1,32591.9,32473.8,32434.5,32749,1,2
32161.7,32192.41,32176.78,32163.92,32168.79,32059.07,32130.97,32271.69,32160.43,32131.92,32136.26,32155.84,32099.4,32114.99,32090.04,32025.07,32010.32,32000.12,31986.62,31989.04,31966.93,31983.98,32017.42,32005.58,32070.3,32066.35,32044.8,32078.47,32084.6,32034.96,31954.7,32036,32089.4,32131.4,32424.3,32353.1,32297.4,32547.9,1,5
32132.03,32128.82,32119.49,32077.87,32052.27,32079.56,32055.79,32049.29,32101.58,32051.13,32085.65,32115.01,32120.15,32089.36,32031.69,32168.17,32143.69,32151,32187.77,32123.66,32117.72,32091.92,32076,32107.17,32102.49,32102.41,32097.41,32028.51,31802.36,31826.44,32008.4,32045.1,32062.6,31808.8,32348.9,32321.3,32306,32183.9,1,4
31830.39,31867.39,31861.97,31916.5,31898.5,31883.08,31879.19,31855.65,31868.27,31797.89,31745.73,31800.55,31807.23,31805.99,31700.01,31660.05,31601.51,31678.89,31694.85,31681.78,31687.76,31679.64,31721.99,31738.75,31757.16,31762.3,31758.26,31750.33,31781.33,31843.75,31794.6,31811.6,31818.6,31916.4,32332.5,32293.6,32274.1,32296.4,1,9
31760.95,31763.99,31748.16,31771.55,31806.45,31760.69,31758.77,31818.86,31822.55,31793.58,31776.64,31793.89,31748.63,31761.95,31742.85,31804.98,31767.25,31735.6,31743.69,31791.17,31823.81,31810.36,31764.47,31787.6,31830,31839.24,31826.98,31794.49,31800.86,31736.22,31717.7,31767.8,31805.3,31582.9,32224.5,32063.4,32012.7,31962.3,1,0
31666.42,31618.98,31604.39,31619.65,31653.38,31657.92,31666.11,31662.68,31604.02,31602.63,31612.53,31581.99,31561.5,31586.51,31559.65,31560.87,31644.06,31634.52,31684.96,31662.96,31708.02,31722,31750.04,31726.56,31733.87,31776.79,31849.99,31820.65,31855.31,31803.52,31693.4,31717.5,31727.2,31610.2,32137.2,32033.1,31994.4,31977.8,1,0
31829.97,31808.24,31885.18,31760.49,31686.44,31692.14,31754.13,31747.45,31739.66,31780.71,31709.05,31661.5,31645.02,31691.79,31657.14,31676.84,31665.76,31626.05,31622.57,31597.26,31640.49,31662.02,31638.58,31567.36,31555.59,31496.73,31520.51,31545.47,31542.19,31564.97,31772.1,31808.4,31826.7,31576.8,32220.3,32152.5,32102.2,31944.8,1,1
31515.09,31484.47,31494.88,31526.45,31426.71,31504.15,31536.4,31519.75,31499.19,31535.77,31515.89,31482.42,31481.92,31446.71,31472.25,31431.44,31444.6,31469.08,31523.56,31496.01,31495.01,31533.01,31451.13,31504.97,31461.77,31499.26,31540.91,31499.13,31503.41,31529.34,31461.3,31514.7,31540.6,31600.6,32144.3,31964.4,31877.8,31980.9,1,0
31673.43,31672.48,31680.4,31653.11,31642.29,31635.57,31560.61,31604.94,31598.83,31553.97,31587.49,31588.38,31624.88,31654.87,31757.18,31746.48,31799.65,31794.23,31752.71,31766.59,31786.01,31747.47,31782.51,31760.95,31843.79,31780,31790.01,31788.98,31769.06,31764.37,31483.9,31561.8,31599.2,31333.9,31786.3,31734.1,31703.9,31698.7,1,6
31673.29,31643.23,31616.51,31624.29,31587.11,31613.94,31619.64,31625.9,31642.88,31633.43,31632.24,31555.29,31569.59,31594.42,31583.18,31605.05,31626.58,31604.82,31620,31630.26,31624.04,31645.17,31659.8,31659.44,31666.36,31664.92,31675.19,31711.52,31669.75,31630.01,31592.3,31646.8,31683,31542.7,31850.3,31805.4,31779,31893.4,1,0
31647.32,31647.41,31562.05,31541.75,31505.84,31502.4,31459.47,31460.66,31387.14,31410.07,31361.23,31295.03,31279.4,31336.06,31333.62,31365.78,31355.01,31354.04,31306.25,31230.36,31275.37,31276.99,31214.5,31250,31221.78,31274.54,31214.09,31198.43,31172.11,31251.85,31524.6,31562.7,31579.9,31506.3,31782.8,31716.7,31682.2,31830.7,1,2
31232.98,31247.91,31250,31205.41,31099.31,31050,31091.11,31082.49,30986,30996.92,31005.93,30976.82,30975.55,30923.76,30924.56,30937.76,30867.05,30950.8,30968.6,30992.2,30974.5,30932.52,30958.39,30935.01,30964.24,30970,30972.44,31055.45,30973.5,30932.98,31073.5,31117.3,31146.3,31388.4,31877.6,31730.8,31688.4,31724.1,1,4
31288.17,31280.4,31289.53,31333.35,31296.18,31287.62,31318.56,31319.72,31297.8,31275.41,31282.04,31253.99,31241.38,31286.84,31320.97,31266.7,31198.65,31173.2,31156.19,31175.75,31151.3,31170.93,31196.99,31220.83,31227.93,31251.85,31240.2,31290.68,31376.9,31382.08,31176.3,31250.1,31296.7,30925,31694.1,31539.9,31457.4,31259.2,1,0
30610.01,30585.64,30562.69,30596.95,30647.56,30717.08,30723.31,30806.6,30792.13,30872.29,30733.3,30699.01,30472.3,30407,30467.68,30426.87,30420,30463.02,30448.89,30519.15,30493.23,30450.5,30354.39,30534.8,30600.91,30618.33,30705.03,30610.32,30594.04,30745.6,30471.9,30554.7,30600.4,31199.6,31312.4,31148.9,31070,31564.6,1,1
30603.34,30627.29,30581.78,30551.99,30607.19,30664.39,30509.05,30507.52,30501.24,30541.77,30553.85,30563.29,30587.02,30592.05,30596.68,30618.98,30700,30619.25,30586.31,30497.94,30506.01,30496.12,30426.45,30473.6,30402.62,30339,30435.02,30380.01,30275.3,30290.17,30515.7,30563,30584.7,30444.8,31297.3,31183.3,31100.7,30831.1,1,2
30200.03,30168.47,30102.95,30174.58,30283.29,30340.74,30242.15,30228.2,30272.63,30324.58,30333.53,30325.73,30274.16,30413.37,30461.94,30455.45,30487.52,30455.35,30413.64,30295.92,30330.01,30438.37,30363.66,30358.57,30332.49,30236.27,30335.96,30271.17,30207,30130.97,30001.7,30147.6,30225.2,30366.3,31232.4,30971,30784.5,30760.5,1,0
30070.69,29975.53,30099.67,30052.94,29862.89,29826.09,29772.12,29639,29709.74,29795.68,29640.62,29583.87,29500,29575.09,29600.12,29645.2,29476.1,29336.06,29361.99,29334.75,29439.54,29325.64,29329.41,29415.97,29527.72,29594.4,29562.58,29563.29,29573.15,29653.47,29756.9,29927.8,30018.5,30039.4,30571.7,30388.3,30282.2,30443.5,1,1
30429.89,30448.67,30514.81,30463.83,30401.22,30342.91,30283.01,30269.73,30177.93,30221.99,30148.87,30228.69,30289.4,30330.48,30508.72,30489.87,30456.37,30338.21,30289.08,30211.09,30307.32,30275.75,30411.52,30454.82,30417.5,30475.67,30435,30376.03,30514.34,30479.68,30255.2,30389.6,30445.8,30302.8,31017.3,30807.5,30678.2,30803.3,1,0
30399.98,30353.23,30450.32,30455.17,30395.85,30349.19,30351.46,30352.83,30304.29,30272.94,30226.98,30233.32,30254.11,30211.04,30265.21,30276.69,30315.39,30280.75,30283.17,30273.9,30236.17,30177.98,30133.41,30203.67,30339.36,30327.39,30350.01,30235.8,30085.56,30091.56,30000.4,30218.6,30320,30232.4,30734.9,30599.1,30542.8,30746.7,1,8
30112.18,30095.77,30077.45,30060.97,30085.46,30095.29,29974.26,29792.76,29814.28,29793.89,29789.38,29791.25,29768.86,29672.18,29574.99,29568.23,29667.76,29730.08,29771.18,29742.26,29711.92,29660.21,29670.98,29719.71,29722.35,29688.72,29690.39,29775.23,29709.79,29893.59,29797.9,29931.8,30003.2,30193.4,30640,30477.4,30343.7,30701.3,1,6
30883.75,30654.72,30564.75,30539.23,30586.4,30568.21,30522.33,30520.48,30479.99,30406.5,30490.83,30469.49,30461.68,30474.57,30476.76,30443.57,30352.16,30412.42,30531.99,30521.33,30579.07,30562.41,30524.06,30531.39,30536.79,30567.95,30509.38,30516.36,30519.93,30578.23,30235.4,30368.3,30463.8,30698.4,30979.7,30935.7,30924.9,31278.2,1,9
30192.44,30181.77,30233.15,30087.11,30285.62,30295.61,30266.38,30289.98,30294.95,30341.89,30311.45,30296.38,30287.46,30285.06,30289.62,30363.94,30313.97,30312.88,30477.24,30504.13,30529,30497.5,30476,30520,30594.19,30542.04,30535.51,30524.64,30671.86,30640.59,30029.5,30124.6,30169.3,30177,30739.9,30636.2,30569.5,30747.6,1,3
31017.62,31003.15,30975.85,30993.75,31036.98,31051.08,31044.19,31019.56,31050.27,31045.18,31095.2,31128.02,31171.51,31160,31316.79,31369.16,31440.25,31438.21,31453.11,31408.64,31438.13,31500,31422.33,31401.23,31399.07,31419.99,31429.13,31425.03,31404.25,31410,30736.9,30917.8,30992.5,30810.6,31255.2,31170.9,31121.9,31358.4,1,2
31524.14,31524.64,31482.68,31471.49,31474.37,31454.93,31478.85,31539.75,31456.67,31429.98,31360.56,31319.5,31327.57,31274.87,31305.24,31282.91,31325.37,31295.2,31302.6,31325,31293.61,31293.36,31292.06,31279.51,31310.71,31190.11,31225.59,31263.01,31274.42,31290.06,31244.4,31438.2,31510.3,31463.5,31678.9,31630.9,31611.4,31907.1,1,2
31215.71,31255.9,31232.42,31162.76,31192.98,31191.72,31221.29,31241.11,31269.23,31254.41,31249.99,31229.74,31266.03,31288.36,31239.89,31253.21,31230.01,31201.85,31223.93,31244.7,31189.8,31191.65,31156.82,31091.28,31140.18,31159.51,31208.92,31156.7,31170.53,31198.64,31074.7,31175.5,31228.3,31358.6,31616.1,31537.9,31475.1,31799.8,1,0
31018.71,31020.55,30943.18,30896.6,30902.87,30875.85,30833.5,30888.87,30900,30915.63,30910,30939.96,30922.39,30908.2,30932,30986.33,31059.02,31107.22,31165.34,31107.01,31157.11,31157.98,31135.47,31135.94,31162.62,31238.96,31225.74,31191.49,31237.36,31199.33,30847,30954.7,31002,30851.9,31220.1,31157.6,31120.1,31256,1,2
31454.66,31413.38,31361.12,31328.3,31276.03,31277.21,31251.38,31243.86,31260.05,31199.97,31197.52,31199.97,31229.84,31210.02,31219.54,31213.82,31234.94,31239.49,31263.85,31261.27,31285.01,31269.26,31287.1,31306.66,31287.51,31266.07,31314.5,31297.58,31290.38,31327.19,31203.5,31262.4,31305,31267.3,31519.9,31486.6,31467.8,31632,1,4
32586.3,32599.95,32580.04,32556.67,32600.15,32580.03,32591.65,32536.8,32546.35,32509.49,32541.72,32542.63,32519.98,32511.52,32508.64,32431.62,32439.6,32480.01,32516.31,32538.78,32555.41,32552.81,32584.98,32568.28,32555.84,32543.01,32574.04,32568.71,32577.96,32640.63,32278.7,32533.5,32554.6,32427.8,32901.2,32853.5,32810.5,32790.1,1,7
32868.47,32855,32795.52,32742.33,32814.2,32823.09,32819.98,32839.72,32778.37,32866.18,32812.37,32858.76,32868.63,32886.41,32850.01,32895.58,32927.16,33006.35,33053.32,33027.85,33049.01,33058.56,33138.28,33169.95,33215.41,33237.49,33274.69,33225.35,33183.53,33256.89,32719.9,32797.4,32832.3,32514.3,33024.2,32972.7,32935.4,32881.8,1,2
33546.2,33502.25,33511.31,33515.92,33510,33503.04,33487.36,33464.96,33421.97,33416.41,33350.5,33279,33328.72,33380.13,33423.53,33385.06,33381.67,33336.52,33294.39,33190.27,33187.3,33083.73,33193.71,33179.1,33175.5,33241.77,33337.75,33354.47,33364.86,33349.95,33313.1,33413.6,33491.2,33350,33764.4,33670.5,33618.1,33722.8,1,6
33917.49,33878.92,33866.66,33833.11,33863.32,33822.33,33739.07,33748.07,33821.13,33871.61,33929.98,33925.96,33851.92,33807.22,33864.33,33908.05,33879.57,33918.36,33913.16,33906.4,33857.01,33896.12,33833.42,33832.29,33882.5,33897.21,33879.99,33915,33906.57,33946.32,33632.6,33782.2,33853.1,33992.6,34653,34496.7,34368.3,34413.7,1,3
33956.59,33924.17,33881.84,33861.84,33825.73,33850.48,33849.99,33810.52,33789.91,33798.5,33844.2,33837.65,33832.65,33846.89,33862.99,33869.69,33875.12,33869.37,33880.79,33872.78,33889.59,33897.38,33861.54,33917.93,33925.4,33960.21,33888.33,33949.53,33969.2,34018.31,33742.9,33887.1,33940.7,33778,34392.8,34245.2,34139.9,34177.9,1,1
34064.06,34081.38,34051.15,34057.06,33963.37,33901.24,33895.98,33886.51,33905.58,33913.3,33961.2,33989.84,34024.07,33953.37,34014.71,34080.46,34084.2,34049.64,34061.63,34071.48,34061.57,34043.42,34023.02,33960.28,33984.41,34002.16,34011.72,33993.24,33926.68,33968.23,33826.6,33939.9,33977.4,33820.4,34347.8,34201.8,34117.3,34218.4,1,4
33939.54,33890.06,33890.57,33866.97,33853.66,33866.33,33811.1,33799.97,33698.77,33640,33627.23,33664.57,33616.05,33634.99,33517.13,33539.37,33593.61,33588.85,33581.45,33640.49,33681.85,33725.44,33647.75,33733.62,33695.42,33720.79,33827.87,33771.77,33733.58,33818.36,33857.6,33931.5,33950,33846.2,34373.6,34235,34170.3,34244.8,1,0
33892.39,33868.96,33854.94,33797.06,33600.01,33460.4,33532.64,33525.5,33415.71,33340.49,33264.94,33290.95,33304.01,33315.4,33267.02,33302.49,33284.89,33154.8,33174.15,32971.82,32997.33,33100.75,33155.01,33198.88,33030.58,33141.5,33083.39,33003.9,33037.08,32950.63,33625.8,33703.4,33751.3,33782.1,34335.4,34206.2,34129.1,34191.4,1,4
32856.38,32871.77,32873.9,32996.68,33057.21,33004.82,32977,32967.24,32889.08,32957.89,32932.87,32971.14,33002.63,32990.49,33088.43,33050.61,32993.01,33007.95,32970.95,33016.56,33035.8,33070.25,33100.08,33108.65,33111.72,33086.35,33106.68,33083.17,33062.82,33029.42,32762.5,32851.9,32892.3,33584.1,34146.8,34018.6,33944.2,34022.5,1,0
32853.44,32788.18,32716.19,32693.79,32660.03,32656.86,32716.73,32713.05,32678.66,32677.28,32758.32,32748.31,32780.39,32736.04,32704.67,32703.05,32673.84,32675.95,32663.62,32711.47,32707.09,32727.88,32721.03,32812.66,32866.82,32859.99,32831.51,32796.26,32833.94,32787.65,32781.6,32836.6,32855.6,32633.1,33243.6,33093.4,33007.5,33086.9,1,0
32692.23,32592.1,32535.95,32512.27,32536.23,32517.96,32519.96,32525.1,32592.42,32540.84,32504,32500.8,32482.64,32470.92,32547.86,32538.42,32513.42,32451.85,32436.9,32484.01,32574.51,32599.92,32566.81,32536.7,32497.04,32408.27,32405.89,32467.51,32483.74,32483.26,32654.1,32708.9,32744.4,32621.4,33187.5,32978.7,32877.8,33078.4,1,0
32507.17,32553.7,32598.01,32569.57,32550.02,32580.6,32552.71,32512.65,32505.19,32455.68,32398.23,32494.25,32451.22,32385.92,32374.3,32295.75,32305.05,32248.05,32234.44,32216.76,32238.25,32238.74,32200.9,32239.77,32282.9,32211.04,32130.02,32138.62,32184.99,32116.64,32394.4,32436.3,32457.6,32510.9,33130.5,32945.9,32860.8,32971.9,1,9
32070.79,32059.1,31958.74,31925.28,32047.87,32204.6,32278.66,32201.94,32111.44,32144.13,32187.08,32120.49,32099,32042.66,32120.01,32150.36,32150.96,32187.08,32232.7,32266.03,32247.79,32186.86,32214.25,32290.73,32281.15,32224.98,32182.8,32229.11,32266.35,32279.99,32100.7,32107.8,32112.5,32193.5,32870.4,32691.8,32643,32652.6,1,0
36875.15,36786.21,36866.95,36892.05,36835.81,36757.28,36618.74,36543.43,36231.48,36442,36478.75,36433.56,36577.83,36532.27,36543.14,36389.84,36043.39,36101.84,36180,36201.47,36225.16,36283.74,36020.05,36076.7,35916.72,35947.53,35698.86,35530.57,35634,35938.54,35880.4,36629,36935.1,36824.1,38253.4,37658.7,37397.7,37727.6,1,0
37620.4,37477.49,37460.28,37359.16,37225.74,37180.3,37316.91,37221.72,37282.71,37229.97,37278.43,37323.9,37310,37284.53,37315.47,37420.68,37410.34,37467.87,37252.78,37265.55,37443.88,37388.29,37393.93,37352.85,37333.43,37369.1,37449.67,37376.4,37378.77,37488.29,36644.1,37190.8,37406.3,36673.1,37890.4,37800.1,37743.6,37746.9,1,3
38375.28,38145.87,37943.95,37933.02,38135.8,37870.2,37953.58,37904.59,37839.83,37795.59,37880.25,37995.62,38057.64,38072.5,38021.88,37992.69,37866.01,37876.41,37837.65,37900.01,37968.26,37889.09,37936.8,37909.2,38011,38024.73,38099.98,38084.96,38113.38,38077.47,37327.5,37773.3,38004.4,37014.3,38554.9,38466.8,38422.7,38103.8,1,2
37998.33,37517.98,37000,37110.05,37000,37195.28,37159.5,37269.84,37250.01,37262.11,37006.48,37038.99,36809.08,36680,36768.18,36676.28,36718.56,36800,36914.12,36934.29,37098,37073.28,37000.89,36905.81,37035.14,37054.66,37114.54,37115.56,37058.49,37241.46,37566.3,37807.8,37928.2,37883,38438.9,38271.3,38188.5,38990.3,1,1
37215.27,37010.07,37129.94,37291.61,37243.12,37120.76,37180.05,37110.63,37130,37080.11,37130.1,37111.97,37105.49,37127.76,37111.05,37168.63,37197.14,37150,37083.64,37034.65,36851.38,36855.89,36912.68,36999.96,37003.65,37093.03,37118.59,37077.52,37129.4,37283.16,36536,36879.8,37017.8,36654.1,37795.4,37430,37311,37844.1,1,1
36992.13,37033.16,37022.08,36809.61,36847.91,36783.42,36773.19,36800,36839.97,36876.77,36833.06,36785.25,36700.54,36627.83,36747.81,36785.04,36780.01,36683.83,36627.22,36252.08,36351.03,36147.02,36187.4,35922,35848.24,36006.6,36211.89,36182.58,36039.18,36165.02,36574.7,36793.9,36865.3,36688.4,37725.4,37527.8,37361.6,37904.7,1,3
36108.29,35935.21,35909.62,35770.64,35643.12,35842.35,36003.12,35938.68,35990.49,36054.6,35935.35,35997.05,36008.84,36007.7,36000,36090.74,36199.96,36178.01,36242.26,36316.39,36421.6,36322.03,36332.84,36180.83,36127.07,36131.9,36234.55,36206.21,36126.6,36121.6,35841.1,35975.2,36057.9,36287.3,37345.5,37047.4,36849.5,37544.3,1,1
35893.85,35970.01,35984.55,35670.39,35784.19,35779.13,35682.06,35731.01,35653.55,35658.48,35433.12,35400,35391.83,35289.33,35267.45,35333.6,35365.04,35329.97,35268.04,35303.51,35325.12,35133.14,35068.44,35216.47,35208.12,35141.59,35004.52,35011.79,35003.72,35009.23,35475.1,35624.3,35712.8,35452.3,36826.2,36667.8,36552.8,36745.1,1,3
34287.09,34162.57,34263.18,34384.19,34317.2,34541.24,34578.86,34529.99,34319.91,34234.91,34135.2,34249.13,34072.73,34099.99,34078.27,33716.33,33712.04,33690.03,33569.85,33774.77,33759.99,33916.3,33796.27,33801.95,33870.55,33915.16,34013.82,34189,34318.57,34407.71,34272.2,34350,34407.1,34560.3,35644,35251.7,35102.9,35474.3,1,0
34269.01,34069.59,33963.54,33881.6,34084.53,34131.14,34162.54,34067.91,34270.21,34208.57,34291.82,34168.29,34197.81,34074.73,34353.49,34322.21,34202.29,34216.68,34334.55,34446.71,34548.49,34677.36,34595.36,34535.27,34531.33,34461.19,34524.73,34534.98,34593.81,34585.25,33375.3,33904.5,34106.6,33911.2,35351.4,34840.9,34615.1,34798.4,1,1
34429.17,34505.35,34552.36,34446.58,34539.54,34631.87,34688.97,34714.07,34646.1,34512.42,34336.03,34209.77,34307.76,34190.62,34250.6,34369.86,34399.02,34384.25,34428.05,34433.67,34452.63,34435.25,34570.94,34692.53,34580.42,34655.37,34630.01,34572.28,34696.44,34681.7,33888.8,34254.1,34417.2,34031.5,35212.8,34986,34853.4,34902.4,1,10
34600,34640.06,34620.75,34543,34540.74,34459.02,34470,34461.6,34381.07,34455.51,34392.49,34422.88,34537.99,34458.76,34390.89,34347.71,34392.86,34487.84,34570.58,34549.64,34525.54,34501.89,34482.74,34566.6,34678.79,34725.81,34753.82,34715.42,34635.53,34628.22,33892.9,34234,34420.3,34028.9,35378.2,34971,34832.5,34899.3,1,8
34464.2,34115.09,34026.85,34130,34068.55,34096.5,33972.74,33901.37,33977.59,34042.1,34156.29,34159.21,34162.43,34148.7,33970.52,34026.36,33999.5,33892.29,33969.39,34046.86,34115.07,34095.27,34108.13,34088.1,34081.7,34089.52,34207.93,34178.69,34090.61,33924.23,34030.8,34242.3,34362,34366.3,35096.3,34880.3,34733.1,35232.6,1,1
33914.12,33861.61,33766.49,33940.68,34049.57,34098.19,34220,34183.3,34169.7,34211.51,34106.06,34005.64,34015.09,34030.68,34186.56,34192.62,34227.73,34307.91,34283.84,34260.12,34227.65,34218.27,34208.03,34170.53,34171.85,34347.23,34344.84,34320.94,34252.2,34295.75,33622.4,33772.3,33844.1,33903.1,34685.2,34431.7,34279.4,34756.2,1,2
34706.04,34642,34592.24,34520.53,34501.77,34479.34,34456.13,34468.42,34302.5,34324.24,34259.11,34227.36,34246,34279.71,34206.55,34089.45,34086.75,33936.22,34112.65,34070.32,34130,34138.57,34110.17,34085.18,34004.93,33945.12,34033.65,34051.74,34123.05,34039.74,34134.6,34232.6,34284.2,33875.6,34822.7,34765.9,34731.5,34664.2,1,10
33919.8,33825.27,33893.17,33794.87,33800,33858.28,33858.16,33944.35,33889.26,33910.88,33912.51,33841.1,33787.73,33603.79,33608.65,33684.51,33562.64,33585.57,33663.11,33744.12,33763.85,33776.47,33603.21,33500.01,33293.1,33343.04,33434.81,33357.1,33392.28,33435.67,33791.9,33846.2,33879.1,33878.9,34527.3,34473.3,34445.5,34634.7,1,1
33204.08,33113.96,33134.11,33124.51,33015.18,32958.21,33027.66,33130.7,33014.67,33160.37,33168.5,33206.8,33201.5,33240.23,33136.9,33227.54,33264.14,33087.46,33056.96,32920.84,32858.9,33103.36,33161.29,33070.86,33090.71,33271.27,33227.77,33267.78,33273.36,33347.33,33265.3,33325.7,33360.8,33447.7,34245.1,34097.8,34057.5,34202.4,1,0
33299.2,33137.85,33215.06,33386.93,33445.43,33415.94,33356.93,33355.84,33313.65,33329.13,33349.98,33352.04,33370.96,33367.97,33372.74,33490.54,33389.89,33294.89,33280.74,33301.54,33303.2,33394.63,33445.13,33448.07,33454.05,33576.48,33488.01,33438.46,33466.21,33549.99,33162.5,33212.5,33261.1,32969.8,33889.2,33626,33583,33704.1,1,1
33533,33504.37,33520.12,33455.93,33449.28,33376.98,33351.97,33324.27,33405.89,33291.62,33335.54,33332.5,33420.83,33589.32,33555.91,33536.96,33506.11,33434.57,33410.02,33500.01,33412.25,33481.39,33543.65,33618.57,33551.56,33562.56,33515.08,33524.78,33503.13,33409.78,33312.2,33390.9,33450.2,32884.8,33848.6,33741.8,33711.6,33606.3,1,4
33467.15,33366.23,33292.7,33283.6,33257.23,33202.78,33260.11,33272.98,33255.61,33343.99,33367.64,33357.45,33382.31,33500,33550.3,33575.86,33550,33541.04,33508.26,33418.71,33475.69,33556.44,33542.12,33474.43,33508.84,33512.88,33528.42,33473.07,33517.56,33599.67,33325.2,33374.4,33390.7,33110.3,33814.4,33717.2,33666.1,33803.1,1,1
33604.22,33534.64,33539.69,33486.83,33456.73,33400,33343.42,33791.33,33892.61,33899.81,33852.47,33735.5,33812.41,33766.11,33800,33770.4,33712.44,33790.84,33726.59,33739.74,33764.09,33679.29,33651.44,33636.83,33619.33,33604.39,33560.81,33475.45,33503.72,33486.89,33413.4,33494.3,33536.8,33007.8,33882.8,33780.6,33709.4,33661.3,1,1
33329.88,33326.89,33247.84,33246.26,33288.02,33284.82,33336.16,33245.79,33242.55,33281.83,33266.12,33290.62,33219.9,33214.28,33244.52,33250.87,33237.01,33300.02,33232.25,33282.73,33273.83,33307,33300.01,33474.6,33449.47,33459.56,33460.69,33362.15,33439.6,33341.34,33273.1,33374.9,33421.6,33213.2,33959.6,33775.9,33645.2,33849.2,1,0
33612.08,33591.26,33572.22,33527.52,33529.98,33483.46,33518.15,33482.42,33413.27,33444.97,33491.63,33465.12,33515.52,33518.95,33482.27,33508.2,33525,33525.69,33624.59,33655.72,33754.91,33782.06,33895.37,33888.05,33938.62,34103.99,34034.64,34103.47,34046.8,34074.18,33434.6,33568.9,33618.1,33358.7,33868.8,33792.1,33759,33968.3,1,0
